ID	proposition1	proposition2	label	roberta_mnli_proposition_pred	eval_status
QT30_168	Ryan Unknown would prefer none of the talk about Scottish independence vote	the SNP's proposals are now saying they're going to wait with the question of Scottish independency vote now until 2023	0	1	FP
QT30_172	recovery has to actually be a national mission	when we talk about recovery it just can't be a campaign slogan	0	1	FP
QT30_173	Anas Sarwar views the long-term future of oil and gas workers in xxx way	pushing power and resource out from our parliament into the different parts of Scotland is what Anas Sarwar wants to make in terms of his manifesto	0	1	FP
QT30_178	Shelly Unknown doesn't hear Douglas Ross talking about people	Shelly Unknown is struck by the various areas that Douglas Ross says for investment	0	1	FP
QT30_185	then what has the Prime Minister done or not done in this Queen's speech	in 2019 the Prime Minister said he was level up this country	0	1	FP
QT30_188	Michelle Dewberry is not sitting here, absolutely not, as a representative of any political party at all	Michelle Dewberry ran firstly as an independent	0	1	FP
QT30_190	what the Labour Party's useless at is actually coming up with prescriptions	the Labour Party's very good at telling us what the divisions are in our country	0	1	FP
QT30_191	the system we're in makes life often worse generation after generation for working-class people	the working class is up against extremely powerful people with a private education, with inherited money, for whom life will always get better	0	1	FP
QT30_200	people don't worry in general about voter fraud	people worry about media bias, they worry about low turnout	0	1	FP
QT30_201	Robert Buckland loves being part of Britain	Robert Buckland is a proud Welshman	0	1	FP
QT30_202	we also have to look at that evidence and be cautious but irreversible	human nature is that we want to look forward to better times	0	1	FP
QT30_203	no offence, guys, but	Lisa Nandy had the feeling that somebody, perhaps Andi, was going to tell us all we had to get up and hug each other	0	1	FP
QT30_211	Nick Thomas-Symonds called back in January for a comprehensive hotel quarantine	the challenge was put to Nick Thomas-Symonds about captain hindsight	0	1	FP
QT30_212	Nick Thomas-Symonds called out the issue of the failure to put India onto the red list for 14 days after Pakistan and Bangladesh had already been added	the challenge was put to Nick Thomas-Symonds about captain hindsight	0	1	FP
QT30_218	we know that the coronavirus mutates when it's in high circulation	there may not have been a variant of concern	0	1	FP
QT30_221	nationalisation of trains isn't all it's cracked up to be	flexible season tickets is a beneficial thing	0	1	FP
QT30_223	we've got to learn and improve	franchises just doesn't work	0	1	FP
QT30_224	one thing Richard Walker has noticed however is potentially the one thing that unifies both sides is a disillusionment in the current political leadership	at times like this as a humble shop keeper it's quite important to put your hands up and not profess to have any superior knowledge to what we all read in the papers or see on the TV	0	1	FP
QT30_228	but the evidence isn't as clear at the moment of the evidence of the one-to-one tuition	if delivered not right away, one-to-one tuition may well improve life chances	0	1	FP
QT30_229	students catching up with £50 over two years is just not going to happen	the government is spending £50 per child	0	1	FP
QT30_237	we are going to continue to make that assessment in the coming days and up to 14 June when a decision will be made	at the moment the situation concerning easing the lockdown on June 21st is looking good	0	1	FP
QT30_242	easing the restrictions should not be based on the date	easing restrictions should be done by following the data	0	1	FP
QT30_249	we don't know if restrictions will be fully lifted on 21 June or not	we have been talking about 21 June	0	1	FP
QT30_250	in the medium term we need architects and builders to be coming up with much more low cost, affordable housing,	Anthony Costello agrees with Heather McGregor about keeping a rental sector going	0	1	FP
QT30_256	what will get the outcome which we want, which is that everybody gets vaccinated, everybody is protected	Sarah Jones thinks the starting point with compulsory vaccinations isn't whose rights are more important	0	1	FP
QT30_258	the fact of the matter is the failure to close the borders	we all want people to get back to work	0	1	FP
QT30_267	any economic change is difficult	Daniel Finkelstein does understand what Ian Blackford is saying	0	1	FP
QT30_270	Daniel Finkelstein can't be against the trading agreement	it is going to be close to zero, the impact on the Gross Domestic Product	0	1	FP
QT30_271	Daniel Finkelstein does buy the product of farming	Daniel Finkelstein is not an expert on farming	0	1	FP
QT30_272	it can't be both	the matter is closed one minute and he took decisive action the next	0	1	FP
QT30_277	Benjamin Zephaniah would rather the world go vegan	we have to face the viruses	0	1	FP
QT30_281	David Davis doesn't disagree that Boris Johnson's non-action was a missed opportunity to set the standard for social distancing	David Davis has been fighting against some of the excessive limitations about social distancing	0	1	FP
QT30_287	the existence of the Pfizer vaccine doesn’t mean it is going to be the only Coronavirus vaccine	the Pfizer vacine is the first evidence that Coronavirus is a vaccine preventible disease	0	1	FP
QT30_288	we could have a different conversation about Cornavirus vaccines in four weeks’ time	right now we have to work as if the Pfizer Coronavirus vaccine is the only vaccine that’s going to work	0	1	FP
QT30_289	that’s assuming everybody comes in for their first shot and for their second shot and you are not playing catch-up	if the UK government starts vaccinating in January, given that it takes 5 to 6 weeks to get immunity, and you did a million people a week, we wouldn’t get that 10 million vaccinated until way into April	0	1	FP
QT30_290	despite the logistical concerns there are tens of thousands of NHS thousands of NHS frontline and care staff are also, still, a month after vaccine roll-out began, unvaccinated	Rachel Clarke appreciates that there are logistical issues with the vaccine process	0	1	FP
QT30_291	it is clear the grants are for those businesses that have to close	it is great that there has been grants	0	1	FP
QT30_293	the Brexit debate was not in the best interests of the people who live in Northern Ireland	the reality is also that throughout all of the Brexit debate it was very clear that it was very much on an English agenda	0	1	FP
QT30_296	there's a sting in the tail for workers here, particularly in terms of hospitality and getting people back in	Jo Grady has lots of empathy with business owners who would like this to enable their customers to feel safe	0	1	FP
QT30_297	the idea of a passport is ethically unacceptable	Audience Member8 works in healthcare and Audience Member8 encourages every patient they meet to get their COVID vaccine	0	1	FP
QT30_298	we also need to see the balance that Nigel's referred to	the reality is the UK are going to vaccinate our population	0	1	FP
QT30_300	the barrier to young people throwing themselves into all of this activity is the government itself	the young people are hungry for more money to be put into their education	0	1	FP
QT30_304	being in that situation is like nothing that Audience Member would wish on her worst enemy	Audience Member has been in a position where herself and her daughter were effectively homeless and it is a really horrible place to be	0	1	FP
QT30_306	the acceleration of the vassal programme is a distraction from what's going on	the acceleration of the vassal programme they keep referring to as a huge success	0	1	FP
QT30_309	at the point of the question, I was like hold on a second, again, we are being mocked in Parliament	up until the question, you know the Prime Minister had a really good kind of you know, what he said made sense	0	1	FP
QT30_313	Jeane Freeman agrees that the first minister did not break the code of conduct	there is an independent review of whether or not the first minister broke the code of conduct	0	1	FP
QT30_315	clearly, there was a case to be answered	the perspective that is looked on in politicians is not often worked through at what cost they're doing some parts of their job	0	1	FP
QT30_321	you don't need to be paid in order to be a whistle-blower	Owen Paterson was being paid for that	0	1	FP
QT30_325	there's plenty more to be done, clearly	Paul Scully is optimistic	0	1	FP
QT30_326	MPs being human doesn't mean they should be let off things	a few weeks ago we were talking about the importance of remembering that MPs are human beings	0	1	FP
QT30_327	there are big questions about how the deforestation agreement will be enforced	in that world with, yes, the small steps forward are welcome	0	1	FP
QT30_328	most of us don't have sufficient insulation	of course people need to be able to change	0	1	FP
QT30_337	the proof of the pudding is in the eating	what we see now is that net zero pledges are the ones pushing the government now to the higher ambitions that we absolutely need	0	1	FP
QT30_338	the cause for the government deciding that the process of politicians being paid by companies needed review was or wasn't the fact that the process needs reviewing	the cause for the government deciding that the process of politicians being paid by companies needed review was or wasn't the fact that Owen Paterson was getting payments from companies	0	1	FP
QT30_342	that is the sort of things people need to do	it is not sexy talking about insulating your loft	0	1	FP
QT30_343	AudienceMember 20211111QT18 wanted to go to Edinburgh	being in Eastleigh we're close to an airport and a station which have fantastic ability to get anywhere	0	1	FP
QT30_344	that choice is taken away from AudienceMember 20211111QT18	AudienceMember 20211111QT18 wants to drive to be green	0	1	FP
QT30_345	AudienceMember 20211111QT18 lives in a terraced house	the same is AudienceMember 20211111QT18 would love to have an electric car	0	1	FP
QT30_346	AudienceMember 20211111QT18 used the train	AudienceMember 20211111QT18 can't get there for £30 on a flight	0	1	FP
QT30_349	once they get out of Europe, away from the media, where there are governments that can't or don't regulate or whatever it is, and those companies in those countries are behaving in a blatantly irresponsible way	some of those companies are behaving well	0	1	FP
QT30_352	focus should be on the perpetrators and on educating them	people need to be aware of why women have to be fearful of what they're actually doing and where they're going	0	1	FP
QT30_354	there are two other things you need	you can have the legislation	0	1	FP
QT30_357	in Scotland we are not allowed to teach people in larger groups yet, even with social distancing	in England it is allowed to teach people in larger groups	0	1	FP
QT30_361	not including sexism and misogyny in the Hate Crime bill was an absolute failure	we didn't include the largest hate crime, which is sexism and misogyny in that Hate Crime bill	0	1	FP
QT30_364	Audience Member 20211028QT11 has come here from the Netherlands	Audience Member 20211028QT11 has paid her dues	0	1	FP
QT30_377	recognising that our politicians are not there to be separate from the people	recognising that our politicians are there to serve the people and be accessible to the people	0	1	FP
QT30_378	the challenge for all of us is that the worst atrocities start somewhere	there is no any politician, who haven't had to face threatening behaviour, who haven't been subject to intimidating threats	0	1	FP
QT30_379	we've got to be very careful to balance that with keeping the so very important aspect, almost unique in our democracy, which is the openness and accessibility of elected representatives to their constituents	the protection should be there if a member of parliament feels that they require it or that their staff should require it	0	1	FP
QT30_384	we find ourselves in a situation, almost a mirror of what we saw with the truck drivers	Nadhim Zahawi promised one day workers in this country will have higher wages	0	1	FP
QT30_385	we've got a shortage of butchers	butchers are on £15 an hour	0	1	FP
QT30_387	yet what you're hearing is that they did not think that Boris Johnsons speech was the right thing	the largest group voted Conservative here	0	1	FP
QT30_388	people don't seem to be hearing the pollees	Nadhim Zahawi can list the pollees	0	1	FP
QT30_389	"unless we are saying to these farmers ""We don't want a pig industry in this country"""	the issue of culling healthy pigs that won't go into our food chain has to be resolved	0	1	FP
QT30_395	the temporary visas is not enough	Nadhim Zahawi dealt with the issue around the visas on the abattoirs	0	1	FP
QT30_396	the temporary workers have to go home in order to reapply for a visa, in order to come back	the temporary workers could switch to being able to work in the abattoirs	0	1	FP
QT30_397	the only way that you fix the food production problem is to improve conditions in the industry	the Government could take some steps right now that would ease the food production problem	0	1	FP
QT30_398	but it is a wider question	AudienceMember 20211014QT42 knows the question is about Prince Andrew	0	1	FP
QT30_399	it is a lot of people now don't want to cut up meat	maybe it is the conditions	0	1	FP
QT30_400	there has been no plans for training butchers at all	AudienceMember 20211014QT26 doesn't know how long it takes to train a butcher	0	1	FP
QT30_401	nobody wants to admit to it in the Government	the problem here, the elephant in the room, is Brexit	0	1	FP
QT30_407	it isn't encouraging conversation on what's going on now	we are looking at the society of Victoria, which is important	0	1	FP
QT30_408	we need to solve the fundamental sickness in society that men have	we need to give money to the police	0	1	FP
QT30_409	the effective tax raise on people under the system for universal credit was 90 per cent	you say you would do all of these things	0	1	FP
QT30_418	unfortunately we've got a just in time government	what we need to see for a just in time supply chain is some long term planning	0	1	FP
QT30_419	now HGV drivers are not allowed to take their wives with them for insurance and things like that	in the olden days, HGV drivers used to be able to take their wives with them	0	1	FP
QT30_426	what the protestors are doing on the M25 is the right thing to do	what the protestors on the M25 are doing might be inconvenient	0	1	FP
QT30_427	the protestors on the M25 wouldn't have to take those actions	what the protestors on the M25 are doing is inconvenient and it's not the best way	0	1	FP
QT30_428	some of what we've seen is actually not commanding the support of the public	there's room also for civil disobedience	0	1	FP
QT30_432	the more restrictions we put, it's like where do the restrictions end	AudienceMember 20210930QT27 doesn't support protesting on the M25	0	1	FP
QT30_435	the major parties voting base is in agreement that we want to make this a greener world	you might not like all the major parties in the UK policies by any means	0	1	FP
QT30_436	the M25 protest is not winning people over and you're not helping the cause	we want to tackle climate change	0	1	FP
QT30_440	apart from the fact that global prices have gone up	energy bills are going up	0	1	FP
QT30_443	a thousand pounds per insulation of household is a lot of dough	the government would like to insulate homes by 2035	0	1	FP
QT30_456	evidently the fund does not resolve the problem	Boris Johnson's fund does offer some relief	0	1	FP
QT30_457	at the moment the UK Government has not yet committed to sending vaccines to India	it is both the morally right thing to do, and also a self-interested thing to do to make sure that we get this parallel roll-out	0	1	FP
QT30_467	life becoming not worth living is how some people have expressed it	making people's lives so miserable by trapping them indoors all day denying them contact with people making their life become not worth living is a terrible thing to say	0	1	FP
QT30_474	questions the Foreign Secretary was dragged to the House of Commons to answer have never been granted	Lisa Nandy has tabled a number of urgent questions to drag the Foreign Secretary to the House of Commons in order to answer questions about Afghanistan	0	1	FP
QT30_476	Rory Stewart should stop putting words in Mehdi Hasan's mouth	the whole thing with Afghanistan was doomed from the start, it was a total catastrophe, no good came out of it	0	1	FP
QT30_478	what president Biden has just done is to to do something similar to what happened in Syria in 2013/14	president Biden believes by leaving he's ending the forever wars, ending the global war on terror	0	1	FP
QT30_495	the Government have decided to reduce the GDP percentage for UK foreign aid spending as well	UK foreign aid spending would have reduced anyway due to the pandemic	0	1	FP
QT30_497	all we're saying is more needs to be delivered. More needs to be delivered	pounds after pounds and euros after euros and dollars after dollars are going into this pot	0	1	FP
QT30_500	we have got to change the mindset of people	racism must not be tolerated in society at all	0	1	FP
QT30_503	some of many of those people who get the virus will end up in hospital	many of those people who get the virus today, tomorrow, next week even if they don't end up in hospital	0	1	FP
QT30_504	the pictures of the G7 were there	the Government is insisting rules were followed at the G7	0	1	FP
QT30_505	Welsh supporters can't go to the football game	Denmark supporters can go to the football game	0	1	FP
QT30_506	the vast majority of the 250,000 isolating children have not got Covid-19	250,000 children missed school last week because of Covid-19 related stuff	0	1	FP
QT30_509	in terms of capacity, this isn't particularly abnormal for the NHS	the stats 20210722QT09 pointed out we have very serious problems about waiting lists	0	1	FP
QT30_514	the test of Robert Buckland's apology and whether that apology carries weight is what are you going to do to turn around this absolutely awful record	Jonathan Ashworth is sure people appreciate the apology that Robert Buckland made	0	1	FP
QT30_515	it would be a bad assessment to assume Boris Johnson was trying to make a direct link to the conversation that had been happening previously	the Prime Minister's comments were clumsy	0	1	FP
QT30_518	taking away adverts for junk food before 9 needs to be in the context of the overall food strategy	Caroline Lucas is glad the Government is beginning to look at taking away adverts for junk food before 9	0	1	FP
QT30_520	of course, it would be better if the target were sooner	the target does matter	0	1	FP
QT30_522	Brian Fox finds it extraordinary	folk behave in a certain kind of way after drinks or what have you	0	1	FP
QT30_524	it's a bittersweet thing	Nelufar Hedayat doesn't want to get soppy about Afghanistan because the death falling from the skies falling from an aeroplane are still real	0	1	FP
QT30_525	the intelligence we had about the capabilities of both the government and the taliban clearly was completely and utterly wrong	the government appears to have been relying on intelligence up to now that said that the Afghan government had the resilience to hold out	0	1	FP
QT30_527	Sir Keir Starmer brushes his hair and seems like a grown-up opposed to our current Prime Minister who does not	Sir Keir Starmer brushing his hair before doing speeches is an appeal for Deborah Frances-White	0	1	FP
QT30_532	not the dates	if we are to follow the data	0	1	FP
QT30_533	we know things could change	there's really good reason at the moment looking at the data as it is	0	1	FP
QT30_536	many people could end up in hospital	death rates should be much, much lower	0	1	FP
QT30_541	there are still people suffering from long COVID, which is a really serious illness	there may be less people in hospital with COVID these days	0	1	FP
QT30_545	Devi Sridhar thinks we shouldn't be using the system of this red, amber, green	Devi Sridhar thinks we should be transitioning to the system of opening to people who are fully vaccinated and if they have a negative PCR test	0	1	FP
QT30_548	technology is changing very, very quickly	we have done a disservice by saying it takes ten years to make a vaccine	0	1	FP
QT30_550	25 years on and whenever Rosie Jones walks in the street alone, she wears headphones because of how she walks and talks	the Disability Discrimination Act was groundbreaking	0	1	FP
QT30_552	what we have seen is that local authority, when they have been able to go about track and trace, have actually been doing far better than the Serco and others on who the government is spending 12 billion	the lack of resilience has made it increasingly difficult	0	1	FP
QT30_563	Jess Phillips does have to feel that he can trust that the Government is telling the truth	Jess Phillips wants the Government to do well	0	1	FP
QT30_565	you cannot imagine any minister saying that it is not of the highest priority and that police forces need flexibility in order to decide whether it is a priory about terrorism	the Government has a serious violence strategy	0	1	FP
QT50_001	there are different things	we are right to be cautious and anxious	0	1	FP
QT50_003	the less severe end of disease is harder to protect against with vaccination	the more serious end of the spectrum of disease seems to be reasonably well controlled by vaccination	0	1	FP
QT50_005	we need to know more about the Omicron variant	the Omicron cases tend to be on the severe end then	0	1	FP
QT50_014	Peter Openshaw talked about the value of testing before people get on a plane	Labour's point is about PCR tests	0	1	FP
QT50_017	there was no plan, no plan	schemes will be put in place when xxx	0	1	FP
QT50_021	Maggie Throup doesn't believe defining levelling up as between north and south at all	people, particularly the Labour Party, seem to define levelling up as between north and south	0	1	FP
QT50_022	Maggie is a wonderful exception	that's because scientists don't want to be politicians	0	1	FP
QT50_030	Victor Adebowale is prepared to take the risk	the energy producers will say if we do that we take away from investments	0	1	FP
QT50_041	Boris Johnson's errors are not just errors	whoever replaces Boris Johnson has now got an opposition which people kind of know about partly because of the sort of errors that Boris Johnson does	0	1	FP
QT50_048	it was weeks before our government started to take the infection of the Coronavirus spreading seriously	by February other countries were already implementing lockdown measures	0	1	FP
QT50_049	clearly we are at 30,000 deaths	it is dangerous and that's certainly what our public health expert colleagues say to draw conclusions at this point	0	1	FP
QT50_050	there will be a time to reflect and learn lessons at the end of the pandemic	London having a big public transportation system could have had an impact early on in the pandemic	0	1	FP
QT50_052	the scientific advice was not that we should have locked down earlier than we did	lots and lots of planning and preparation went into responding to a lockdown	0	1	FP
QT50_053	it is difficult to talk about celebration when we are talking about it in the context of Margaret's questions of 30,000 deaths	this is due to the hard effort of 1 million front line staff that we have managed to avoid an overwhelming situation	0	1	FP
QT50_054	at the same time we can't simply say this is something for the future	we have to answer that question as to why we have ended up with this tragic death toll as we have	0	1	FP
QT50_056	now Coronavirus tests are taking five days	Chris Hopson was talking to a National Health Service Trust Chief Executive who two weeks ago could get tested for Coronavirus in a day	0	1	FP
QT50_057	you are missing a whole bunch of things	we should recognise the fact that the testing for Coronavirus capacity has grown quite quickly	0	1	FP
QT50_060	there might be a good idea to back another horse, which is the app that's being developed in Korea	we suggest let's do our app trials in the Isle of Wight	0	1	FP
QT50_061	it is also true to say, though, the app is going to require oversight	the app is very much part of the track and trace strategy	0	1	FP
QT50_068	there are some really strict Parliamentary oversight procedures to ensure that that data is being held properly	there are circumstances in which you do use data, for example, fighting crime and preventing terrorism	0	1	FP
QT50_073	not just in this COVID time	you have to do keep your employees safe at any time	0	1	FP
QT50_075	people are anxious	people are desperate to start earning again	0	1	FP
QT50_076	we can also then have different interventions in different parts of the country	as we come out we have to be together to help simplify the messaging	0	1	FP
QT50_078	even people who are supposed to be really called	when this whole invasion was announced by Mr Putin, he called in his top echelon	0	1	FP
QT50_082	the government didn't listen to the warnings	we thought this and we said to government what were the dangers on our own doorstep	0	1	FP
QT50_083	there will be more people who might decide to come out and say how dismayed they are and outraged at what their government is doing just as Konstantin just did	some of those who sat on the fence are on the sanctions list	0	1	FP
QT50_084	there are others for whom coming out will be a bigger deal	there will be more people who might decide to come out and say how dismayed they are and outraged at what their government is doing just as Konstantin just did	0	1	FP
QT50_085	people who are propping Putin up is not all the people in Russia	whatever else we do, we should not be giving people who are propping Putin up and Putin himself an easy ride	0	1	FP
QT50_090	Usmanov has 18 months to declare what the assets are	Usmanov's assets can be frozen	0	1	FP
QT50_091	if people in need go to France, they can get in a dinghy and get free entry	isn't it ironic that we've got people in need, because of the war, who are having barriers put in front of them to come to this country	0	1	FP
QT50_094	there would be people around Putin who would think he's crazy	maybe Putin would press the button	0	1	FP
QT50_095	we need to be careful	there is a visa restriction and things like that	0	1	FP
QT50_096	at the same time help these people to build the futures	we need to be careful	0	1	FP
QT50_099	Britain is the only major economy incidentally in the world that is imposing taxes at a time like this	the national insurance tax hike will clobber the average family by over an extra £1,000 a year	0	1	FP
QT50_104	when the energy price cap goes up after tomorrow we will still have significantly lower energy prices than many other European countries	Maria Caulfield recognises many of the struggles that families in her constituency are facing with the energy price cap	0	1	FP
QT50_105	it hasn't really helped that much	a little bit of it has been helped	0	1	FP
QT50_106	the bottom line is the Chancellor is not doing as much as he could do	what the Chancellor is doing is bringing that down to 2.2 per cent	0	1	FP
QT50_109	take what the Russians are saying very, very sceptically	there is some course for hope in regards to the Russia-Ukraine war	0	1	FP
QT50_112	what's more important, the people there led by Volodymyr Zelensky are absolutely determined to resist this invasion	the city centre of Kyiv is well fortified	0	1	FP
QT50_113	in some areas the tide is turning somewhat	not only have the Ukrainians been able to resist the Russian invasion	0	1	FP
QT50_114	working with the UK Government last week Ian Blackford has commended the Government on helping to get 50 odd orphans out of Dnipro into Scotland	in that desire to achieve consensus we must do more	0	1	FP
QT50_127	there's a perfect storm of failures	if women were listened to many of those babies could have been saved	0	1	FP
QT50_129	we will have to learn from this report as well	over the course of the last few years we have invested heavily in midwifery staff	0	1	FP
QT50_130	we will have to learn from this report as well	we've introduced the Best Start Programme	0	1	FP
QT50_135	Greg Hands and Emily Thornberry could kind of perform this dance	yes the Government's energy strategy is too little too late	0	1	FP
QT50_136	Greg Hands cut the subsidies when it came to onshore wind and solar	Greg Hands could say to Emily Thornberry that we weren't sufficiently in favour of nuclear early enough	0	1	FP
QT50_138	we going to do xxx in the meantime before nuclear power stations are created	Greg Hands talks about nuclear power stations a long time ahead	0	1	FP
QT50_139	something is going to happen in the short-term	the UK Government's energy strategy is a good long-term energy strategy in some ways	0	1	FP
QT50_141	the Chancellor of the Exchequer's really important package is different to the long-term strategy that we've launched today with renewables, nuclear, and making sure we're not increasing our imports of oil and gas	the £200 discount on energy bills, £150 discount on council tax, and the additional funds are the important things that we've announced to help people with bills	0	1	FP
